,Data,Nazwa,ISIN,Waluta,Kurs otwarcia,Kurs max,Kurs min,Kurs zamknięcia,Zmiana,Wolumen,Liczba Transakcji,Obrót,Liczba otwartych pozycji,Wartość otwartych pozycji,Cena nominalna
0,2015-12-18,11BIT,PL11BTS00015,PLN,68.1,69.79,66.0,67.0,-0.37,5644,67,381.21,0,0,0
1,2015-12-21,11BIT,PL11BTS00015,PLN,67.0,69.5,67.0,69.4,3.58,6242,112,423.77,0,0,0
2,2015-12-22,11BIT,PL11BTS00015,PLN,69.98,72.0,69.91,71.4,2.88,6481,118,458.39,0,0,0
3,2015-12-23,11BIT,PL11BTS00015,PLN,72.0,72.5,69.22,71.1,-0.42,8559,110,612.68,0,0,0
4,2015-12-28,11BIT,PL11BTS00015,PLN,70.01,71.85,70.0,70.16,-1.32,8274,90,579.94,0,0,0
5,2015-12-29,11BIT,PL11BTS00015,PLN,70.17,71.6,70.01,70.6,0.63,2660,59,188.24,0,0,0
6,2015-12-30,11BIT,PL11BTS00015,PLN,71.1,71.1,70.0,70.6,0.0,1266,39,88.89,0,0,0
7,2016-01-04,11BIT,PL11BTS00015,PLN,71.0,71.0,70.0,70.0,-0.85,9282,67,650.32,0,0,0
8,2016-01-05,11BIT,PL11BTS00015,PLN,70.01,75.9,70.0,73.8,5.43,17334,190,1262.88,0,0,0
9,2016-01-07,11BIT,PL11BTS00015,PLN,70.9,74.0,70.1,72.5,-1.76,7530,113,540.18,0,0,0
10,2016-01-08,11BIT,PL11BTS00015,PLN,72.51,73.5,70.23,72.0,-0.69,5059,87,363.68,0,0,0
11,2016-01-11,11BIT,PL11BTS00015,PLN,72.49,72.49,70.65,72.4,0.56,3429,76,245.92,0,0,0
12,2016-01-12,11BIT,PL11BTS00015,PLN,72.4,74.97,72.4,73.4,1.38,5458,109,400.77,0,0,0
13,2016-01-13,11BIT,PL11BTS00015,PLN,74.77,77.48,74.76,75.95,3.47,14031,209,1068.84,0,0,0
14,2016-01-14,11BIT,PL11BTS00015,PLN,75.0,75.95,73.5,75.2,-0.99,3041,87,225.87,0,0,0
15,2016-01-15,11BIT,PL11BTS00015,PLN,75.9,75.95,73.61,74.85,-0.47,6371,105,477.78,0,0,0
16,2016-01-18,11BIT,PL11BTS00015,PLN,74.0,74.75,73.1,73.8,-1.4,1829,63,134.98,0,0,0
17,2016-01-19,11BIT,PL11BTS00015,PLN,74.99,75.5,73.8,75.45,2.24,6593,93,492.59,0,0,0
18,2016-01-20,11BIT,PL11BTS00015,PLN,75.44,75.44,72.87,73.9,-2.05,14961,107,1106.83,0,0,0
19,2016-01-21,11BIT,PL11BTS00015,PLN,74.55,75.25,73.0,74.0,0.14,15044,101,1108.16,0,0,0
20,2016-01-22,11BIT,PL11BTS00015,PLN,74.6,75.44,74.1,74.9,1.22,2637,89,197.2,0,0,0
21,2016-01-25,11BIT,PL11BTS00015,PLN,74.9,77.61,74.9,77.5,3.47,7715,225,592.83,0,0,0
22,2016-01-26,11BIT,PL11BTS00015,PLN,78.0,82.49,78.0,82.0,5.81,17878,412,1438.19,0,0,0
23,2016-01-27,11BIT,PL11BTS00015,PLN,83.25,84.48,82.0,82.5,0.61,22002,324,1825.78,0,0,0
24,2016-01-28,11BIT,PL11BTS00015,PLN,83.0,83.5,79.65,81.51,-1.2,36087,377,2919.0,0,0,0
25,2016-01-29,11BIT,PL11BTS00015,PLN,81.5,88.45,81.0,85.95,5.45,34148,624,2900.23,0,0,0
26,2016-02-01,11BIT,PL11BTS00015,PLN,87.5,87.77,84.1,86.66,0.83,20589,341,1757.5,0,0,0
27,2016-02-02,11BIT,PL11BTS00015,PLN,86.15,86.66,85.5,86.0,-0.76,11460,163,987.09,0,0,0
28,2016-02-03,11BIT,PL11BTS00015,PLN,85.15,85.9,84.5,85.0,-1.16,16954,188,1439.83,0,0,0
29,2016-02-04,11BIT,PL11BTS00015,PLN,84.9,85.2,81.8,82.0,-3.53,21336,243,1770.25,0,0,0
30,2016-02-05,11BIT,PL11BTS00015,PLN,81.7,83.89,78.0,79.5,-3.05,23267,361,1877.66,0,0,0
31,2016-02-08,11BIT,PL11BTS00015,PLN,79.0,79.0,75.05,75.91,-4.52,23301,397,1780.17,0,0,0
32,2016-02-09,11BIT,PL11BTS00015,PLN,76.0,76.5,73.61,75.8,-0.14,8654,158,649.92,0,0,0
33,2016-02-10,11BIT,PL11BTS00015,PLN,76.49,79.78,76.0,78.61,3.71,6535,178,513.25,0,0,0
34,2016-02-11,11BIT,PL11BTS00015,PLN,79.3,79.3,74.4,76.4,-2.81,5330,142,407.96,0,0,0
35,2016-02-12,11BIT,PL11BTS00015,PLN,76.8,77.99,76.0,76.4,0.0,1336,81,102.79,0,0,0
36,2016-02-15,11BIT,PL11BTS00015,PLN,76.4,77.0,75.0,76.4,0.0,1349,64,102.5,0,0,0
37,2016-02-16,11BIT,PL11BTS00015,PLN,75.93,76.55,74.0,74.99,-1.85,7382,136,551.14,0,0,0
38,2016-02-17,11BIT,PL11BTS00015,PLN,74.0,74.44,71.25,74.39,-0.8,11997,229,879.57,0,0,0
39,2016-02-18,11BIT,PL11BTS00015,PLN,75.7,75.7,73.5,74.0,-0.52,5511,120,411.81,0,0,0
40,2016-02-19,11BIT,PL11BTS00015,PLN,73.02,73.6,72.1,73.5,-0.68,5538,94,405.38,0,0,0
41,2016-02-22,11BIT,PL11BTS00015,PLN,72.52,74.9,72.52,74.75,1.7,2469,67,182.46,0,0,0
42,2016-02-23,11BIT,PL11BTS00015,PLN,74.75,75.85,74.0,75.7,1.27,1630,64,122.05,0,0,0
43,2016-02-24,11BIT,PL11BTS00015,PLN,75.7,76.0,73.57,74.95,-0.99,1673,57,125.11,0,0,0
44,2016-02-25,11BIT,PL11BTS00015,PLN,74.0,74.95,73.8,74.0,-1.27,4551,64,336.9,0,0,0
45,2016-02-26,11BIT,PL11BTS00015,PLN,74.4,76.25,74.4,75.5,2.03,2348,67,177.27,0,0,0
46,2016-02-29,11BIT,PL11BTS00015,PLN,75.5,76.15,74.5,74.5,-1.32,4696,56,351.95,0,0,0
47,2016-03-01,11BIT,PL11BTS00015,PLN,74.11,75.45,74.11,74.99,0.66,7050,50,525.71,0,0,0
48,2016-03-02,11BIT,PL11BTS00015,PLN,75.77,76.0,74.5,75.0,0.01,1912,44,143.73,0,0,0
49,2016-03-03,11BIT,PL11BTS00015,PLN,75.97,75.97,74.0,74.5,-0.67,2381,75,177.71,0,0,0
50,2016-03-04,11BIT,PL11BTS00015,PLN,74.0,74.7,74.0,74.1,-0.54,2642,56,195.68,0,0,0
51,2016-03-07,11BIT,PL11BTS00015,PLN,74.5,74.98,74.0,74.59,0.66,6976,80,520.03,0,0,0
52,2016-03-08,11BIT,PL11BTS00015,PLN,75.2,78.0,75.0,78.0,4.57,7882,148,606.0,0,0,0
53,2016-03-09,11BIT,PL11BTS00015,PLN,78.5,81.6,78.0,80.05,2.63,11526,246,920.75,0,0,0
54,2016-03-10,11BIT,PL11BTS00015,PLN,80.45,81.7,78.6,80.78,0.91,8696,96,702.91,0,0,0
55,2016-03-11,11BIT,PL11BTS00015,PLN,79.1,80.9,79.1,79.5,-1.58,2965,68,237.39,0,0,0
56,2016-03-14,11BIT,PL11BTS00015,PLN,79.62,81.5,79.3,80.8,1.64,3500,89,282.26,0,0,0
57,2016-03-15,11BIT,PL11BTS00015,PLN,80.8,80.8,78.88,79.29,-1.87,1882,52,150.38,0,0,0
58,2016-03-16,11BIT,PL11BTS00015,PLN,79.49,80.2,79.0,80.0,0.9,2836,36,226.65,0,0,0
59,2016-03-17,11BIT,PL11BTS00015,PLN,80.14,80.19,78.5,80.19,0.24,1597,51,127.51,0,0,0
60,2016-03-18,11BIT,PL11BTS00015,PLN,80.15,80.8,78.7,80.7,0.64,3159,69,252.41,0,0,0
61,2016-03-21,11BIT,PL11BTS00015,PLN,80.8,82.5,79.15,79.8,-1.12,7192,165,583.22,0,0,0
62,2016-03-22,11BIT,PL11BTS00015,PLN,75.51,78.5,74.5,78.0,-2.26,11723,222,905.7,0,0,0
63,2016-03-23,11BIT,PL11BTS00015,PLN,78.3,78.9,69.0,71.0,-8.97,111714,1175,8041.39,0,0,0
64,2016-03-24,11BIT,PL11BTS00015,PLN,69.99,72.29,68.11,71.81,1.14,11447,232,806.99,0,0,0
65,2016-03-29,11BIT,PL11BTS00015,PLN,72.29,72.29,70.85,71.51,-0.42,3663,96,261.99,0,0,0
66,2016-03-30,11BIT,PL11BTS00015,PLN,71.55,72.35,71.55,72.2,0.96,4185,92,301.13,0,0,0
67,2016-03-31,11BIT,PL11BTS00015,PLN,72.45,72.7,72.0,72.4,0.28,5717,101,412.92,0,0,0
68,2016-04-01,11BIT,PL11BTS00015,PLN,71.98,72.01,71.0,71.35,-1.45,6514,112,465.88,0,0,0
69,2016-04-04,11BIT,PL11BTS00015,PLN,71.0,71.35,70.7,71.0,-0.49,5037,84,358.01,0,0,0
70,2016-04-05,11BIT,PL11BTS00015,PLN,70.63,70.66,70.0,70.0,-1.41,6759,97,473.48,0,0,0
71,2016-04-06,11BIT,PL11BTS00015,PLN,70.0,70.99,70.0,70.0,0.0,2435,41,170.49,0,0,0
72,2016-04-07,11BIT,PL11BTS00015,PLN,69.91,70.2,69.0,70.0,0.0,3145,71,219.53,0,0,0
73,2016-04-08,11BIT,PL11BTS00015,PLN,70.79,70.99,70.0,70.99,1.41,2753,51,192.94,0,0,0
74,2016-04-11,11BIT,PL11BTS00015,PLN,70.9,70.9,70.0,70.0,-1.39,3189,73,223.55,0,0,0
75,2016-04-12,11BIT,PL11BTS00015,PLN,70.19,70.25,69.7,70.0,0.0,6044,48,423.04,0,0,0
76,2016-04-13,11BIT,PL11BTS00015,PLN,70.0,70.4,69.0,69.4,-0.86,8821,81,613.61,0,0,0
77,2016-04-14,11BIT,PL11BTS00015,PLN,69.9,69.9,68.03,68.7,-1.01,7948,129,546.58,0,0,0
78,2016-04-15,11BIT,PL11BTS00015,PLN,68.5,70.34,68.5,70.34,2.39,8273,113,570.8,0,0,0
79,2016-04-18,11BIT,PL11BTS00015,PLN,68.5,70.35,68.5,70.35,0.01,5411,83,373.61,0,0,0
80,2016-04-19,11BIT,PL11BTS00015,PLN,70.5,71.7,70.0,70.61,0.37,2575,56,183.05,0,0,0
81,2016-04-20,11BIT,PL11BTS00015,PLN,71.6,71.7,70.55,71.0,0.55,1847,37,131.87,0,0,0
82,2016-04-21,11BIT,PL11BTS00015,PLN,71.5,72.68,70.0,70.06,-1.32,6546,125,469.19,0,0,0
83,2016-04-22,11BIT,PL11BTS00015,PLN,70.05,71.0,69.8,70.2,0.2,2097,48,147.55,0,0,0
84,2016-04-25,11BIT,PL11BTS00015,PLN,71.0,71.0,69.5,69.65,-0.78,2577,61,179.61,0,0,0
85,2016-04-26,11BIT,PL11BTS00015,PLN,69.31,71.0,69.0,70.7,1.51,4086,80,284.55,0,0,0
86,2016-04-27,11BIT,PL11BTS00015,PLN,70.4,71.0,70.0,70.01,-0.98,1521,30,107.06,0,0,0
87,2016-04-28,11BIT,PL11BTS00015,PLN,70.0,70.5,69.75,69.91,-0.14,1525,26,106.71,0,0,0
88,2016-04-29,11BIT,PL11BTS00015,PLN,70.0,71.1,69.25,71.0,1.56,3980,40,282.01,0,0,0
89,2016-05-02,11BIT,PL11BTS00015,PLN,71.0,71.0,70.0,70.02,-1.38,1974,49,138.39,0,0,0
90,2016-05-04,11BIT,PL11BTS00015,PLN,70.69,70.69,70.0,70.5,0.69,2679,43,187.74,0,0,0
91,2016-05-05,11BIT,PL11BTS00015,PLN,70.0,70.5,70.0,70.0,-0.71,7519,47,526.37,0,0,0
92,2016-05-06,11BIT,PL11BTS00015,PLN,70.14,70.14,69.85,70.0,0.0,3122,32,218.49,0,0,0
93,2016-05-09,11BIT,PL11BTS00015,PLN,70.0,70.49,69.0,69.0,-1.43,5312,64,371.05,0,0,0
94,2016-05-10,11BIT,PL11BTS00015,PLN,69.1,70.0,68.0,70.0,1.45,3006,48,207.35,0,0,0
95,2016-05-11,11BIT,PL11BTS00015,PLN,69.98,70.0,68.55,70.0,0.0,3907,66,272.11,0,0,0
96,2016-05-12,11BIT,PL11BTS00015,PLN,69.0,69.5,69.0,69.11,-1.27,294,14,20.33,0,0,0
97,2016-05-13,11BIT,PL11BTS00015,PLN,69.1,69.5,65.41,68.0,-1.61,3212,73,216.48,0,0,0
98,2016-05-16,11BIT,PL11BTS00015,PLN,67.6,68.98,67.6,68.92,1.35,1094,33,75.34,0,0,0
99,2016-05-17,11BIT,PL11BTS00015,PLN,71.0,71.5,70.0,70.97,2.97,9567,169,676.8,0,0,0
100,2016-05-18,11BIT,PL11BTS00015,PLN,70.9,71.39,70.0,71.38,0.58,2766,44,196.15,0,0,0
101,2016-05-19,11BIT,PL11BTS00015,PLN,71.37,72.6,71.37,72.58,1.68,6459,94,466.22,0,0,0
102,2016-05-20,11BIT,PL11BTS00015,PLN,72.89,74.0,72.1,73.8,1.68,6223,113,456.81,0,0,0
103,2016-05-23,11BIT,PL11BTS00015,PLN,74.2,76.3,74.0,75.67,2.53,6192,152,465.89,0,0,0
104,2016-05-24,11BIT,PL11BTS00015,PLN,75.87,77.77,75.87,77.7,2.68,8061,133,619.51,0,0,0
105,2016-05-25,11BIT,PL11BTS00015,PLN,77.76,78.0,75.15,75.7,-2.57,2230,82,171.97,0,0,0
106,2016-05-27,11BIT,PL11BTS00015,PLN,75.51,77.4,74.0,74.0,-2.25,1998,62,150.3,0,0,0
107,2016-05-30,11BIT,PL11BTS00015,PLN,74.01,74.01,71.85,72.7,-1.76,5658,94,411.59,0,0,0
108,2016-05-31,11BIT,PL11BTS00015,PLN,72.9,73.25,71.7,72.0,-0.96,948,29,68.37,0,0,0
109,2016-06-01,11BIT,PL11BTS00015,PLN,72.0,72.0,70.0,70.05,-2.71,2158,70,152.28,0,0,0
110,2016-06-02,11BIT,PL11BTS00015,PLN,72.44,74.74,70.51,74.69,6.62,9346,125,675.29,0,0,0
111,2016-06-03,11BIT,PL11BTS00015,PLN,74.8,74.8,73.1,74.19,-0.67,1340,36,99.34,0,0,0
112,2016-06-06,11BIT,PL11BTS00015,PLN,73.99,73.99,72.3,72.5,-2.28,1543,46,111.92,0,0,0
113,2016-06-07,11BIT,PL11BTS00015,PLN,72.89,74.3,72.55,74.0,2.07,3113,49,227.9,0,0,0
114,2016-06-08,11BIT,PL11BTS00015,PLN,73.97,73.97,72.0,72.35,-2.23,5907,46,425.91,0,0,0
115,2016-06-09,11BIT,PL11BTS00015,PLN,72.1,72.88,72.0,72.5,0.21,375,20,27.04,0,0,0
116,2016-06-10,11BIT,PL11BTS00015,PLN,72.0,73.5,72.0,73.5,1.38,1431,23,104.26,0,0,0
117,2016-06-13,11BIT,PL11BTS00015,PLN,71.6,73.95,71.6,73.8,0.41,3066,59,224.67,0,0,0
118,2016-06-14,11BIT,PL11BTS00015,PLN,72.1,73.01,72.1,72.1,-2.3,1480,23,107.98,0,0,0
119,2016-06-15,11BIT,PL11BTS00015,PLN,72.2,73.6,72.2,73.6,2.08,1242,23,90.38,0,0,0
120,2016-06-16,11BIT,PL11BTS00015,PLN,73.38,73.38,71.6,71.6,-2.72,2399,53,172.96,0,0,0
121,2016-06-17,11BIT,PL11BTS00015,PLN,71.51,72.9,71.51,71.8,0.28,1239,40,89.27,0,0,0
122,2016-06-20,11BIT,PL11BTS00015,PLN,72.33,73.5,72.33,72.8,1.39,1599,21,116.55,0,0,0
123,2016-06-21,11BIT,PL11BTS00015,PLN,73.0,73.5,72.8,73.39,0.81,1680,21,122.53,0,0,0
124,2016-06-22,11BIT,PL11BTS00015,PLN,73.49,74.9,73.1,74.5,1.51,5038,58,373.71,0,0,0
125,2016-06-23,11BIT,PL11BTS00015,PLN,74.7,76.2,74.0,76.0,2.01,7038,97,531.4,0,0,0
126,2016-06-24,11BIT,PL11BTS00015,PLN,70.02,75.1,69.75,75.0,-1.32,24791,142,1804.71,0,0,0
127,2016-06-27,11BIT,PL11BTS00015,PLN,75.0,75.89,74.0,75.0,0.0,5311,53,397.9,0,0,0
128,2016-06-28,11BIT,PL11BTS00015,PLN,75.2,75.2,75.0,75.15,0.2,932,18,70.02,0,0,0
129,2016-06-29,11BIT,PL11BTS00015,PLN,75.0,76.38,75.0,76.38,1.64,1721,52,130.0,0,0,0
130,2016-06-30,11BIT,PL11BTS00015,PLN,76.4,77.0,75.5,76.99,0.8,5320,83,407.27,0,0,0
131,2016-07-01,11BIT,PL11BTS00015,PLN,76.6,78.0,76.0,77.88,1.16,4850,86,375.27,0,0,0
132,2016-07-04,11BIT,PL11BTS00015,PLN,77.48,79.8,77.0,79.8,2.47,11627,104,907.28,0,0,0
133,2016-07-05,11BIT,PL11BTS00015,PLN,79.5,81.5,79.5,81.4,2.01,9493,155,764.88,0,0,0
134,2016-07-06,11BIT,PL11BTS00015,PLN,82.9,86.49,81.9,83.3,2.33,18144,268,1531.49,0,0,0
135,2016-07-07,11BIT,PL11BTS00015,PLN,83.1,86.0,83.1,85.0,2.04,12364,130,1047.57,0,0,0
136,2016-07-08,11BIT,PL11BTS00015,PLN,84.9,84.9,81.67,82.0,-3.53,6034,95,503.01,0,0,0
137,2016-07-11,11BIT,PL11BTS00015,PLN,82.3,84.7,82.3,83.89,2.3,4154,60,346.31,0,0,0
138,2016-07-12,11BIT,PL11BTS00015,PLN,83.99,86.2,83.5,85.84,2.32,7065,126,599.83,0,0,0
139,2016-07-13,11BIT,PL11BTS00015,PLN,85.99,86.0,84.6,85.5,-0.4,2966,51,253.5,0,0,0
140,2016-07-14,11BIT,PL11BTS00015,PLN,85.5,85.5,84.32,84.32,-1.38,1691,26,144.04,0,0,0
141,2016-07-15,11BIT,PL11BTS00015,PLN,85.0,87.68,84.5,86.95,3.12,8516,154,732.5,0,0,0
142,2016-07-18,11BIT,PL11BTS00015,PLN,87.39,87.39,85.2,85.9,-1.21,2132,102,183.39,0,0,0
143,2016-07-19,11BIT,PL11BTS00015,PLN,86.0,86.0,83.5,85.79,-0.13,2261,73,192.5,0,0,0
144,2016-07-20,11BIT,PL11BTS00015,PLN,85.8,90.35,85.51,89.9,4.79,15594,241,1388.22,0,0,0
145,2016-07-21,11BIT,PL11BTS00015,PLN,90.5,91.99,87.61,88.0,-2.11,6374,138,574.14,0,0,0
146,2016-07-22,11BIT,PL11BTS00015,PLN,87.98,91.0,87.21,90.5,2.84,9116,109,820.48,0,0,0
147,2016-07-25,11BIT,PL11BTS00015,PLN,91.0,95.0,90.0,94.2,4.09,10215,200,953.16,0,0,0
148,2016-07-26,11BIT,PL11BTS00015,PLN,94.98,96.0,92.11,93.5,-0.74,8917,132,839.86,0,0,0
149,2016-07-27,11BIT,PL11BTS00015,PLN,93.5,94.0,92.0,93.9,0.43,3296,76,307.16,0,0,0
150,2016-07-28,11BIT,PL11BTS00015,PLN,92.32,92.41,91.56,91.77,-2.27,3248,72,298.99,0,0,0
151,2016-07-29,11BIT,PL11BTS00015,PLN,91.6,93.5,91.5,92.44,0.73,4852,110,448.71,0,0,0
152,2016-08-01,11BIT,PL11BTS00015,PLN,92.5,94.7,92.44,93.98,1.67,4659,131,437.05,0,0,0
153,2016-08-02,11BIT,PL11BTS00015,PLN,94.0,94.5,91.6,91.7,-2.43,5720,134,530.59,0,0,0
154,2016-08-03,11BIT,PL11BTS00015,PLN,92.0,93.0,89.51,90.9,-0.87,3805,103,347.52,0,0,0
155,2016-08-04,11BIT,PL11BTS00015,PLN,91.6,91.6,88.41,88.5,-2.64,5916,105,528.62,0,0,0
156,2016-08-05,11BIT,PL11BTS00015,PLN,90.8,92.46,88.5,92.0,3.95,3741,84,338.55,0,0,0
157,2016-08-08,11BIT,PL11BTS00015,PLN,92.97,93.78,92.0,93.63,1.77,3035,83,282.76,0,0,0
158,2016-08-09,11BIT,PL11BTS00015,PLN,93.64,95.0,92.65,94.1,0.5,1422,45,133.83,0,0,0
159,2016-08-10,11BIT,PL11BTS00015,PLN,94.0,96.0,93.41,95.99,2.01,5431,93,516.42,0,0,0
160,2016-08-11,11BIT,PL11BTS00015,PLN,96.0,101.95,95.99,99.89,4.06,11703,201,1158.66,0,0,0
161,2016-08-12,11BIT,PL11BTS00015,PLN,101.0,101.7,96.52,98.99,-0.9,4423,130,439.61,0,0,0
162,2016-08-16,11BIT,PL11BTS00015,PLN,100.0,102.4,98.5,102.4,3.44,5610,111,564.78,0,0,0
163,2016-08-17,11BIT,PL11BTS00015,PLN,103.9,104.5,100.0,100.0,-2.34,5216,129,532.75,0,0,0
164,2016-08-18,11BIT,PL11BTS00015,PLN,101.9,101.9,97.2,98.51,-1.49,5243,131,524.75,0,0,0
165,2016-08-19,11BIT,PL11BTS00015,PLN,100.0,100.5,97.5,98.5,-0.01,2909,66,288.03,0,0,0
166,2016-08-22,11BIT,PL11BTS00015,PLN,98.5,99.0,97.55,97.58,-0.93,6055,102,594.2,0,0,0
167,2016-08-23,11BIT,PL11BTS00015,PLN,98.45,105.0,98.0,103.95,6.53,11788,171,1200.45,0,0,0
168,2016-08-24,11BIT,PL11BTS00015,PLN,104.0,104.0,103.0,104.0,0.05,3672,85,381.28,0,0,0
169,2016-08-25,11BIT,PL11BTS00015,PLN,104.0,104.0,101.0,102.9,-1.06,3795,102,386.95,0,0,0
170,2016-08-26,11BIT,PL11BTS00015,PLN,101.35,104.0,101.35,103.45,0.53,3080,79,318.98,0,0,0
171,2016-08-29,11BIT,PL11BTS00015,PLN,104.2,104.2,98.03,99.5,-3.82,6995,166,700.34,0,0,0
172,2016-08-30,11BIT,PL11BTS00015,PLN,99.51,102.25,95.44,101.4,1.91,31801,365,3205.46,0,0,0
173,2016-08-31,11BIT,PL11BTS00015,PLN,101.4,102.6,100.4,101.45,0.05,8677,63,879.64,0,0,0
174,2016-09-01,11BIT,PL11BTS00015,PLN,96.8,100.45,96.8,99.75,-1.68,6307,165,622.1,0,0,0
175,2016-09-02,11BIT,PL11BTS00015,PLN,99.75,99.75,98.5,98.5,-1.25,1717,55,169.67,0,0,0
176,2016-09-05,11BIT,PL11BTS00015,PLN,98.49,113.5,97.0,112.55,14.26,18409,375,1958.09,0,0,0
177,2016-09-06,11BIT,PL11BTS00015,PLN,112.5,120.75,109.0,120.0,6.62,45700,628,5312.94,0,0,0
178,2016-09-07,11BIT,PL11BTS00015,PLN,122.4,125.0,117.1,121.9,1.58,23142,311,2782.75,0,0,0
179,2016-09-08,11BIT,PL11BTS00015,PLN,122.9,122.9,115.1,117.4,-3.69,6429,203,767.95,0,0,0
180,2016-09-09,11BIT,PL11BTS00015,PLN,117.0,117.0,108.1,116.4,-0.85,8860,219,1010.11,0,0,0
181,2016-09-12,11BIT,PL11BTS00015,PLN,116.4,119.9,114.15,118.4,1.72,2909,68,339.16,0,0,0
182,2016-09-13,11BIT,PL11BTS00015,PLN,118.4,128.0,118.4,126.25,6.63,8032,240,990.22,0,0,0
183,2016-09-14,11BIT,PL11BTS00015,PLN,127.5,132.6,127.5,130.9,3.68,8899,263,1159.3,0,0,0
184,2016-09-15,11BIT,PL11BTS00015,PLN,131.2,132.8,123.0,124.0,-5.27,11990,298,1504.09,0,0,0
185,2016-09-16,11BIT,PL11BTS00015,PLN,126.0,128.0,123.0,124.9,0.73,11247,90,1397.23,0,0,0
186,2016-09-19,11BIT,PL11BTS00015,PLN,127.85,127.85,119.05,120.0,-3.92,5839,167,716.52,0,0,0
187,2016-09-20,11BIT,PL11BTS00015,PLN,119.5,124.95,119.5,124.0,3.33,12643,71,1519.38,0,0,0
188,2016-09-21,11BIT,PL11BTS00015,PLN,124.9,124.9,120.3,123.3,-0.56,4220,65,508.72,0,0,0
189,2016-09-22,11BIT,PL11BTS00015,PLN,120.65,122.9,120.0,120.3,-2.43,1744,77,209.65,0,0,0
190,2016-09-23,11BIT,PL11BTS00015,PLN,120.3,121.0,116.5,121.0,0.58,5478,166,652.24,0,0,0
191,2016-09-26,11BIT,PL11BTS00015,PLN,119.0,120.0,116.0,118.7,-1.9,11093,75,1290.42,0,0,0
192,2016-09-27,11BIT,PL11BTS00015,PLN,117.0,118.5,115.0,115.0,-3.12,3281,106,378.75,0,0,0
193,2016-09-28,11BIT,PL11BTS00015,PLN,116.0,117.0,115.5,116.7,1.48,904,38,105.23,0,0,0
194,2016-09-29,11BIT,PL11BTS00015,PLN,115.0,130.0,115.0,130.0,11.4,25245,295,3087.1,0,0,0
195,2016-09-30,11BIT,PL11BTS00015,PLN,129.0,130.0,127.3,129.0,-0.77,4231,124,547.57,0,0,0
196,2016-10-03,11BIT,PL11BTS00015,PLN,130.0,132.4,129.2,129.2,0.16,1621,70,211.36,0,0,0
197,2016-10-04,11BIT,PL11BTS00015,PLN,127.0,129.0,123.15,123.15,-4.68,7011,253,876.22,0,0,0
198,2016-10-05,11BIT,PL11BTS00015,PLN,124.0,126.0,122.05,124.15,0.81,8874,276,1103.06,0,0,0
199,2016-10-06,11BIT,PL11BTS00015,PLN,124.15,127.95,124.15,125.9,1.41,1323,60,166.93,0,0,0
200,2016-10-07,11BIT,PL11BTS00015,PLN,126.0,126.3,119.0,124.4,-1.19,2006,94,246.64,0,0,0
201,2016-10-10,11BIT,PL11BTS00015,PLN,124.4,124.4,121.6,124.2,-0.16,594,37,72.77,0,0,0
202,2016-10-11,11BIT,PL11BTS00015,PLN,122.6,125.5,119.0,122.5,-1.37,4133,107,501.0,0,0,0
203,2016-10-12,11BIT,PL11BTS00015,PLN,122.5,122.5,119.0,122.2,-0.24,4117,81,492.63,0,0,0
204,2016-10-13,11BIT,PL11BTS00015,PLN,121.7,125.0,118.0,119.45,-2.25,9025,145,1089.82,0,0,0
205,2016-10-14,11BIT,PL11BTS00015,PLN,119.45,120.9,118.7,119.9,0.38,4402,88,524.5,0,0,0
206,2016-10-17,11BIT,PL11BTS00015,PLN,120.0,121.0,119.0,119.85,-0.04,4743,83,566.45,0,0,0
207,2016-10-18,11BIT,PL11BTS00015,PLN,119.95,119.95,116.6,119.0,-0.71,5071,97,602.84,0,0,0
208,2016-10-19,11BIT,PL11BTS00015,PLN,119.0,119.0,117.1,118.0,-0.84,11278,209,1335.29,0,0,0
209,2016-10-20,11BIT,PL11BTS00015,PLN,119.0,121.0,116.9,119.0,0.85,6704,89,798.59,0,0,0
210,2016-10-21,11BIT,PL11BTS00015,PLN,119.0,120.2,117.4,119.4,0.34,11623,51,1375.27,0,0,0
211,2016-10-24,11BIT,PL11BTS00015,PLN,119.4,127.0,117.7,123.85,3.73,9469,226,1156.4,0,0,0
212,2016-10-25,11BIT,PL11BTS00015,PLN,126.4,126.4,119.25,119.9,-3.19,6282,168,769.92,0,0,0
213,2016-10-26,11BIT,PL11BTS00015,PLN,120.0,120.55,118.0,119.9,0.0,6757,100,800.33,0,0,0
214,2016-10-27,11BIT,PL11BTS00015,PLN,119.8,120.0,117.5,119.8,-0.08,17228,108,2035.15,0,0,0
215,2016-10-28,11BIT,PL11BTS00015,PLN,120.75,123.65,120.75,123.0,2.67,3729,49,455.65,0,0,0
216,2016-10-31,11BIT,PL11BTS00015,PLN,124.9,124.9,123.3,124.0,0.81,626,37,77.86,0,0,0
217,2016-11-02,11BIT,PL11BTS00015,PLN,124.0,124.0,118.4,118.4,-4.52,2866,123,342.93,0,0,0
218,2016-11-03,11BIT,PL11BTS00015,PLN,118.4,118.85,118.4,118.75,0.3,1252,52,148.33,0,0,0
219,2016-11-04,11BIT,PL11BTS00015,PLN,118.6,120.0,118.45,118.6,-0.13,824,43,98.17,0,0,0
220,2016-11-07,11BIT,PL11BTS00015,PLN,118.6,118.7,118.45,118.5,-0.08,723,49,85.68,0,0,0
